,city,province,address,nearest_city
452,Mortsel,antwerp,Vredebaan 45 3,Antwerp
453,Antwerp,antwerp,Lange Lozanastraat 233 112,Antwerp
454,Antwerp,antwerp,Mechelsesteenweg 107 201,Leuven
455,Mechelen,antwerp,Blauwhondstraat 11 3,Brussels
456,Laakdal,antwerp,Steenbergen 10,Leuven
457,Borsbeek,antwerp,Singel 44 0,Antwerp
458,Laakdal,antwerp,Steenbergen 10,Leuven
459,Lier,antwerp,spoorweglei 117 5,Antwerp
460,Dessel,antwerp,Klaaseind 10,Antwerp
461,Lier,antwerp,Elzenlaan 1,Antwerp
462,Lier,antwerp,Berlarij 27,Antwerp
463,Wilrijk,antwerp,Weversstraat 17,Antwerp
464,Lier,antwerp,Pettendonk 17,Antwerp
465,Lier,antwerp,Aarschotsesteenweg 228,Antwerp
466,Niel,antwerp,Vredestraat 44,Antwerp
467,Hoboken,antwerp,Antwerpsesteenweg 13 101,Antwerp
468,Deurne,antwerp,Venneborglaan 38A,Antwerp
469,Wijnegem,antwerp,Turnhoutsebaan 564 2,Antwerp
470,Lier,antwerp,Kartuizersvest 76 3,Antwerp
471,Bouwel,antwerp,Dorp 29,Antwerp
472,Deurne,antwerp,Dascottelei 7 101,Antwerp
473,Niel,antwerp,Antwerpsestraat 160,Antwerp
474,Willebroek,antwerp,Breendonkstraat 352 202,Antwerp
475,Mortsel,antwerp,Armand Segerslei 148 3,Antwerp
476,Lille,antwerp,Wechelsebaan 10,Antwerp
477,Wilrijk,antwerp,Doornstraat 323 1,Antwerp
478,Onze-Lieve-Vrouw-Waver,antwerp,Berlaarbaan 414A 3,Antwerp
479,Wommelgem,antwerp,Torenstraat 112,Antwerp
480,Beerzel,antwerp,Vogelstraat 48,Leuven
481,Merksem,antwerp,Adelaarstraat 15 301,Antwerp
482,Deurne,antwerp,Paulus Beyestraat 64,Antwerp
483,Antwerp,antwerp,Klappeistraat 51 301,Antwerp
484,Berchem,antwerp,Frans De Vriendtstraat 34 22,Antwerp
485,Berchem,antwerp,Diksmuidelaan 151 101,Antwerp
486,Berchem,antwerp,Diksmuidelaan 151 201,Antwerp
487,Deurne,antwerp,Schotensesteenweg 166 5,Antwerp
488,Antwerp,antwerp,Reinaartlaan 61,Antwerp
489,Merksem,antwerp,Constant de Jongstraat 42 001,Antwerp
490,Hoboken,antwerp,Jozef Stormsstraat 16,Antwerp
491,Hoboken,antwerp,Hollebeekstraat 119 12,Antwerp
492,Deurne,antwerp,Van Nevelestraat 99,Antwerp
493,Antwerp,antwerp,VIIde-Olympiadelaan 87 6,Antwerp
494,Wommelgem,antwerp,Herentalsebaan 196 V3,Antwerp
495,Deurne,antwerp,Bisschoppenhoflaan 360 7,Antwerp
496,Merksem,antwerp,Bredabaan 465 101,Antwerp
497,Heffen,antwerp,Hooiendonkstraat 93 1,Antwerp
498,Deurne,antwerp,Florent Pauwelslei 52,Antwerp
499,Merksem,antwerp,Bredabaan 465 201,Antwerp
500,Antwerp,antwerp,Violetstraat 14 3,Antwerp
501,Merksem,antwerp,Van Praetlei 5,Antwerp
502,Deurne,antwerp,Oude Bosuilbaan 27-29 302,Antwerp
503,Merksem,antwerp,Laarsebaan 331 101,Antwerp
504,Wommelgem,antwerp,Herentalsebaan 196 V2,Antwerp
505,Wilrijk,antwerp,Golfstraat 89 001,Antwerp
506,Dessel,antwerp,Meistraat 12,Leuven
507,Oud-Turnhout,antwerp,Kerkstraat 23,Antwerp
508,Geel,antwerp,Heistraat 2K,Leuven
509,Mechelen,antwerp,Draaibankstraat 77,Leuven
510,Antwerp,antwerp,Maaldersstraat 60,Antwerp
511,Turnhout,antwerp,Dierckxstraat 11,Antwerp
512,Lier,antwerp,Parelstraat 5 2,Antwerp
513,Antwerp,antwerp,Reinaartlaan 61,Antwerp
514,Lier,antwerp,Heidebloem 30 3,Antwerp
515,Turnhout,antwerp,Dessauerplein 1,Antwerp
516,Geel,antwerp,Heistraat 2B,Leuven
517,Wilrijk,antwerp,Sneeuwbeslaan 27 C301,Antwerp
518,Antwerp,antwerp,Mercatorstraat 132 A301,Antwerp
519,Herentals,antwerp,Nieuwstraat 13,Antwerp
520,Turnhout,antwerp,Dessauerplein 1,Antwerp
521,Bonheiden,antwerp,Mechelsesteenweg 269,Leuven
522,Turnhout,antwerp,Dessauerplein 1,Antwerp
523,Hoboken,antwerp,Antwerpsesteenweg 13 101,Antwerp
524,Geel,antwerp,Heistraat 2D,Leuven
525,Turnhout,antwerp,Dessauerplein 1,Antwerp
526,Antwerp,antwerp,Zirkstraat 21 2,Antwerp
527,Turnhout,antwerp,Dessauerplein 1,Antwerp
528,Puurs-Sint-Amands,antwerp,Pullaarsteenweg 4,Antwerp
529,Hoboken,antwerp,Ganzendries 15 401,Antwerp
530,Mechelen,antwerp,Olivetenvest 10 3,Antwerp
531,Mechelen,antwerp,Battelsesteenweg 123,Antwerp
532,Turnhout,antwerp,Dessauerplein 1,Antwerp
533,Borgerhout,antwerp,Wilrijkstraat 26 1.2,Antwerp
534,Mechelen,antwerp,Battelsesteenweg 123,Antwerp
535,Stabroek,antwerp,Platanenlaan 50,Antwerp
536,Koningshooikt,antwerp,Soeteweide 13,Antwerp
537,Mol,antwerp,De hassels 49,Leuven
538,Turnhout,antwerp,Dessauerplein 1,Antwerp
539,Geel,antwerp,Diestseweg 187,Leuven
540,Hoboken,antwerp,Paul Vekemanslaan 80 002,Antwerp
541,Oevel,antwerp,Nieuwland 21,Leuven
542,Geel,antwerp,Lindenhof 17 6,Leuven
543,Beerzel,antwerp,Haachtsebaan 17,Leuven
544,Westerlo,antwerp,Sint-Michielsplein 1D,Leuven
545,Geel,antwerp,Kollegestraat 56/2,Leuven
546,Merksem,antwerp,Leiebos 21 71,Antwerp
547,Varendonk,antwerp,Wijngaardbos 6,Leuven
548,Bonheiden,antwerp,De Bergen 20,Leuven
549,Sint-Katelijne-Waver,antwerp,Mechelsesteenweg 218,Antwerp
550,Geel,antwerp,Tulpenstraat 57 D,Leuven
551,Geel,antwerp,Molseweg 109,Leuven
552,Herselt,antwerp,Verbrand Goor 21,Leuven
553,Kapellen,antwerp,Antwerpsesteenweg 264 3,Antwerp
554,Geel,antwerp,Lebonstraat 130E,Leuven
555,Geel,antwerp,Boerenkrijgstraat 8,Leuven
556,Edegem,antwerp,Buizegemlei 124 6,Antwerp
557,Putte,antwerp,Mechelbaan 220 0002,Leuven
558,Borgerhout,antwerp,Turnhoutsebaan 457 0005,Antwerp
559,Deurne,antwerp,Bisschoppenhoflaan 430,Antwerp
560,Mol,antwerp,Brandstraat 48 1,Leuven
561,Westerlo,antwerp,August Cannaertsstraat 59,Leuven
562,Geel,antwerp,Stationsstraat 156C 3,Leuven
563,Borgerhout,antwerp,Generaal Eisenhowerlei 51,Antwerp
564,Ekeren,antwerp,Nijverheidslei 16,Antwerp
565,Balen,antwerp,De Spruiten 61,Leuven
566,Antwerp,antwerp,Biartstraat 55,Antwerp
567,Meerhout,antwerp,Bevrijdingslaan 140,Leuven
568,Berchem,antwerp,Fruithoflaan 98,Antwerp
569,Borgerhout,antwerp,Kortrijkstraat 91,Antwerp
570,Antwerp,antwerp,Ledeganckstraat 19,Antwerp
571,Antwerp,antwerp,Cyriel Buyssestraat 50,Antwerp
572,Mechelen,antwerp,Veluwestraat 7 0,Brussels
573,Morkhoven,antwerp,Tempels 1,Leuven
574,Ekeren,antwerp,Molenaarstraat 48 201,Antwerp
575,Antwerp,antwerp,Lange Schipperskapelstraat 7,Antwerp
576,Herentals,antwerp,Bovenrij 49 C,Antwerp
577,Deurne,antwerp,Boekenberglei 22,Antwerp
578,Antwerp,antwerp,Justitiestraat 25 503,Antwerp
579,Dessel,antwerp,Meistraat 137 b,Leuven
580,Antwerp,antwerp,Van Boendalestraat 3,Antwerp
581,Mortsel,antwerp,Hendrik Consciencelaan 53 GLV,Antwerp
582,Antwerp,antwerp,Charles de Costerlaan 4 11H,Antwerp
583,Brasschaat,antwerp,Vinklaan 6,Antwerp
584,Antwerp,antwerp,Gloriantlaan 53 701,Antwerp
585,Deurne,antwerp,Ruggeveldlaan 678 3L,Antwerp
586,Ranst,antwerp,Pertendonckstraat 32 002,Antwerp
587,Borgerhout,antwerp,Gebroeders Blommestraat 25,Antwerp
588,Mechelen,antwerp,Veluwestraat 7,Brussels
589,Edegem,antwerp,Laureysstraat 2,Antwerp
590,Brasschaat,antwerp,Bredabaan 296,Antwerp
591,Burcht,antwerp,Heirbaan 116 0101,Antwerp
592,Stabroek,antwerp,Kleine Molenweg 4,Antwerp
593,Turnhout,antwerp,Apostoliekenstraat 109,Antwerp
594,Ekeren,antwerp,Schoonbroek 50,Antwerp
595,Deurne,antwerp,Confortalei 51,Antwerp
596,Wilrijk,antwerp,Dichtersstraat 25 1,Antwerp
597,Turnhout,antwerp,Nieuwstad 26,Antwerp
598,Niel,antwerp,Boomsestraat 249,Antwerp
599,Herentals,antwerp,Madrigaalstraat 8,Antwerp
600,Dessel,antwerp,Broekstraat 33,Leuven
601,Deurne,antwerp,Oude Bosuilbaan 43,Antwerp
602,Balen,antwerp,Boogstraat 8,Leuven
603,Berendrecht,antwerp,Binnenpad 45,Antwerp
604,Turnhout,antwerp,Steenweg op Diest 65,Antwerp
605,Turnhout,antwerp,Renier Sniedersstraat 38,Antwerp
606,Merksem,antwerp,Van Aertselaerstraat 50 101,Antwerp
607,Turnhout,antwerp,Kwakkelstraat 147 6,Antwerp
608,Gierle,antwerp,Schoolstraat 4 B,Antwerp
609,Geel,antwerp,Larumseweg 95D 5,Leuven
610,Ekeren,antwerp,Geestenspoor 107 201,Antwerp
611,Turnhout,antwerp,Apostoliekenstraat 85,Antwerp
612,Lier,antwerp,Heidebloem 30 2,Antwerp
613,Turnhout,antwerp,Rubensstraat 131 5,Antwerp
614,Deurne,antwerp,Oude Bosuilbaan 43,Antwerp
615,Borsbeek,antwerp,Wenigerstraat 79,Antwerp
616,Zwijndrecht,antwerp,Kampstraat 22,Antwerp
617,Willebroek,antwerp,Jozef Wautersstraat 27,Antwerp
618,Edegem,antwerp,Dokter Frans Hemeryckxlaan 5 201,Antwerp
619,Turnhout,antwerp,Sint-Pieterstraat 19,Antwerp
620,Mechelen,antwerp,Poelstraat 9,Brussels
621,Mechelen,antwerp,Lange Nieuwstraat 115,Brussels
622,Deurne,antwerp,Oude Bosuilbaan 43,Antwerp
623,Deurne,antwerp,Oude Bosuilbaan 43,Antwerp
624,Antwerp,antwerp,Carnotstraat 5 309,Antwerp
625,Berchem,antwerp,Koninklijkelaan 31 31 2b,Antwerp
626,Deurne,antwerp,Oude Bosuilbaan 43,Antwerp
627,Herentals,antwerp,Sint-Jansstraat 48,Antwerp
628,Mol,antwerp,Diepestraat 26,Leuven
629,Deurne,antwerp,Oude Bosuilbaan 43,Antwerp
630,Deurne,antwerp,Ruggeveldlaan 570 102,Antwerp
631,Turnhout,antwerp,Korte Mermansstraat 40,Antwerp
632,Borgerhout,antwerp,Turnhoutsebaan 178 5C,Antwerp
633,Antwerp,antwerp,Brederodestraat 117 V2,Antwerp
634,Willebroek,antwerp,Stationsplein 29 302,Antwerp
635,Rijkevorsel,antwerp,Gammersplein 20103,Antwerp
636,Deurne,antwerp,Oude Bosuilbaan 43,Antwerp
637,Morkhoven,antwerp,Molenstraat 6 001,Leuven
638,Geel,antwerp,Diestseweg 170 A,Leuven
639,Geel,antwerp,Molderbeemdendijk 47,Leuven
640,Deurne,antwerp,Eugeen Fahylaan 38 201,Antwerp
641,Mechelen,antwerp,Hoogstraat 17,Brussels
642,Boom,antwerp,,Antwerp
643,Geel,antwerp,Brigandshof 8 24,Leuven
644,Deurne,antwerp,Oude Bosuilbaan 43,Antwerp
645,Willebroek,antwerp,August Van Landeghemstraat 63,Antwerp
646,Mol,antwerp,Ezaartveld 88,Leuven
647,Ruisbroek,antwerp,Sint-Katharinastraat 132 3,Antwerp
648,Balen,antwerp,Merelstraat 3,Leuven
649,Brecht,antwerp,Lessiusstraat 8 V2,Antwerp
650,Brasschaat,antwerp,Van Hemelrijcklei 82 C0.01,Antwerp
651,Schilde,antwerp,Grote Beemd 32,Antwerp
652,Willebroek,antwerp,Boomsesteenweg 6 0201,Antwerp
653,Sint-Katelijne-Waver,antwerp,Clemenceaustraat 104A,Antwerp
654,Mechelen,antwerp,Nekkerspoelstraat 172,Antwerp
655,Deurne,antwerp,De Francqueslei 77,Antwerp
656,Willebroek,antwerp,Vaartstraat 134,Antwerp
657,Merksem,antwerp,Laarbekestraat 22 202,Antwerp
658,Geel,antwerp,Heistraat 2C,Leuven
659,Antwerp,antwerp,Pelikaanstraat 42,Antwerp
660,Brecht,antwerp,Lessiusstraat 8 GLV+V1,Antwerp
661,Willebroek,antwerp,Dendermondsesteenweg 147 301,Antwerp
662,Merksem,antwerp,Nieuwdreef 123,Antwerp
663,Merksem,antwerp,Kruisbekstraat 17 3VL,Antwerp
664,Deurne,antwerp,Nieuwe Donk 62 501,Antwerp
665,Hoboken,antwerp,Maalbootstraat 7,Antwerp
666,Merksem,antwerp,Nieuwdreef 130 501,Antwerp
667,Herentals,antwerp,Lierseweg 31,Antwerp
668,Geel,antwerp,Heistraat 2C,Leuven
669,Geel,antwerp,Stationsstraat 79,Leuven
670,Ekeren,antwerp,Prinshoeveweg 209 201,Antwerp
671,Wommelgem,antwerp,Oude Baan 28,Antwerp
672,Merksem,antwerp,Lambrechtshoekenlaan 146 1,Antwerp
673,Beerzel,antwerp,Leuvensebaan 178,Leuven
674,Sint-Katelijne-Waver,antwerp,Clemenceaustraat 106,Antwerp
675,Borgerhout,antwerp,Stenenbrug 88 V3,Antwerp
676,Borgerhout,antwerp,Joe Englishstraat 61,Antwerp
677,Zoersel,antwerp,Oostmallebaan 1,Antwerp
678,Wommelgem,antwerp,Lode Zielenslaan 14 V2,Antwerp
679,Schoten,antwerp,Ridder Walter van Havrelaan 114 1,Antwerp
680,Balen,antwerp,Vaartstraat 11,Leuven
681,Wommelgem,antwerp,Herentalsebaan 260,Antwerp
682,Antwerp,antwerp,Brederodestraat 184,Antwerp
683,Balen,antwerp,Vaartstraat 11,Leuven
684,Wommelgem,antwerp,Herentalsebaan 260,Antwerp
685,Oelegem,antwerp,Vlotstraat 2,Antwerp
686,Antwerp,antwerp,Sint-Vincentiusstraat 37 301,Antwerp
687,Wommelgem,antwerp,Autolei 13,Antwerp
688,Antwerp,antwerp,Dijlestraat 35,Antwerp
689,Rumst,antwerp,Vissersstraat 41,Antwerp
690,Oud-Turnhout,antwerp,Rist 1,Antwerp
691,Mechelen,antwerp,Hoveniersstraat 77,Brussels
692,Breendonk,antwerp,Molenheide 68 204,Antwerp
693,Beerzel,antwerp,Merelstraat 3,Leuven
694,Balen,antwerp,Veldstraat 77,Leuven
695,Wilrijk,antwerp,Bist 30 801,Antwerp
696,Berchem,antwerp,Wapenstilstandlaan 12 36,Antwerp
697,Antwerp,antwerp,Luitenant Lippenslaan 52 302,Antwerp
698,Borgerhout,antwerp,Generaal Eisenhowerlei 22 V1,Antwerp
699,Wommelgem,antwerp,Herentalsebaan 260,Antwerp
700,Bornem,antwerp,Puursesteenweg 101,Antwerp
701,Willebroek,antwerp,Appeldonkstraat 112 201,Antwerp
702,Ekeren,antwerp,Ferdinand Verbieststraat 65 GLV Li,Antwerp
703,Herentals,antwerp,Eigen Haard 6,Antwerp
704,Boechout,antwerp,Jan Frans Willemsstraat 6 6,Antwerp
705,Boom,antwerp,Jan Baptist Corremansstraat 82 5,Antwerp
706,Hemiksem,antwerp,Frans Huysmanslaan 4 6,Antwerp
707,Mechelen,antwerp,Nijverheidstraat 17,Antwerp
708,Mechelen,antwerp,Haverwerf 5 101,Brussels
709,Wilrijk,antwerp,Karel Mestdaghplein 11 4,Antwerp
710,Herentals,antwerp,Herenthoutseweg 59 201,Antwerp
711,Willebroek,antwerp,Vooruitgangsstraat 119 0002,Antwerp
712,Edegem,antwerp,Dokter Frans Hemeryckxlaan 17 5,Antwerp
713,Turnhout,antwerp,Vianenstraat 93,Antwerp
714,Antwerp,antwerp,Lange van Bloerstraat 145,Antwerp
715,Berchem,antwerp,Fruithoflaan 102 0602,Antwerp
716,Merksem,antwerp,Heirmanstraat 12,Antwerp
717,Mechelen,antwerp,Bleekstraat 6 103,Antwerp
718,Mechelen,antwerp,Zandpoortvest 28 4,Leuven
719,Antwerp,antwerp,Boomsesteenweg 340,Antwerp
720,Nijlen,antwerp,Gebroeders Van raemdonckstraat 19 Bus 202,Antwerp
721,Puurs-Sint-Amands,antwerp,de Buisseretlaan 25,Antwerp
722,Boom,antwerp,Antwerpsestraat 432,Antwerp
723,Malle,antwerp,Dorpsplaats 21 2,Antwerp
724,Mechelen,antwerp,Tervuursesteenweg 24 3,Brussels
725,Turnhout,antwerp,Kadasterstraat 26,Antwerp
726,Mortsel,antwerp,Lusthovenlaan 4,Antwerp
727,Mechelen,antwerp,Battelsesteenweg 46,Antwerp
728,Deurne,antwerp,Te Couwelaarlei 103,Antwerp
729,Merksem,antwerp,Heirmanstraat 5 301,Antwerp
730,Mortsel,antwerp,Antwerpsestraat 64,Antwerp
731,Blaasveld,antwerp,Mechelsesteenweg 268,Antwerp
732,Willebroek,antwerp,Ijzerenwegstraat 2 102,Antwerp
733,Edegem,antwerp,Hovestraat 159 12,Antwerp
734,Wilrijk,antwerp,Dichtersstraat 48,Antwerp
735,Antwerp,antwerp,Carnotstraat 167 602,Antwerp
736,Itegem,antwerp,,Leuven
737,Tielen,antwerp,Tielendorp 36,Antwerp
738,Boom,antwerp,Antwerpsestraat 432,Antwerp
739,Antwerp,antwerp,Blancefloerlaan 165,Antwerp
740,Deurne,antwerp,Wouter Haecklaan 8,Antwerp
741,Olen,antwerp,Lichtaartseweg 180 H,Antwerp
742,Antwerp,antwerp,Boomsesteenweg 340,Antwerp
743,Vorselaar,antwerp,Kuiperstraat 23A 1,Antwerp
744,Olen,antwerp,Grensstraat 13,Antwerp
745,Sint-Amands,antwerp,Heidestraat 103,Antwerp
746,Niel,antwerp,Boomsestraat 34,Antwerp
747,Deurne,antwerp,Koningsarendlaan 88,Antwerp
748,Berchem,antwerp,Wapenstilstandlaan 10 33,Antwerp
749,Geel,antwerp,Larumsebrugweg 20,Leuven
750,Varendonk,antwerp,Diestse baan 19 1,Leuven
751,Herentals,antwerp,Collegestraat 35 001,Antwerp
752,Berchem,antwerp,Lambert Briesstraat 7 201,Antwerp
753,Mechelen,antwerp,Elektriciteitstraat 33 604,Antwerp
754,Hoboken,antwerp,Hollebeekstraat 151 13,Antwerp
755,Herentals,antwerp,Watervoort 7,Antwerp
756,Poederlee,antwerp,Heerle 64,Antwerp
757,Lier,antwerp,,Antwerp
758,Schriek,antwerp,Leo Kempenaersstraat 47,Leuven
759,Mechelen,antwerp,Leopoldstraat 80 101,Brussels
760,Antwerp,antwerp,Tulpstraat 16 001,Antwerp
761,Lier,antwerp,Spuilei 12 4,Antwerp
762,Grobbendonk,antwerp,Schoolstraat 17,Antwerp
763,Herenthout,antwerp,Bergense Steenweg 13 A+B,Antwerp
764,Grobbendonk,antwerp,Herentalsesteenweg 59 206,Antwerp
765,Grobbendonk,antwerp,Schransstraat 8 201,Antwerp
766,Herentals,antwerp,Wezelpad 6,Antwerp
767,Grobbendonk,antwerp,Herentalse steenweg 57,Antwerp
768,Varendonk,antwerp,Rauwstraat 11,Leuven
769,Lier,antwerp,Peperstraat 6,Antwerp
770,Veerle,antwerp,Eindhoutseweg 36,Leuven
771,Antwerp,antwerp,Camille Huysmanslaan 3 501,Antwerp
772,Lille,antwerp,Herentalsesteenweg 81,Antwerp
773,Wilrijk,antwerp,Gaspar Verreyckenstraat 31 2,Antwerp
774,Edegem,antwerp,Boniverlei 176 6,Antwerp
775,Kontich,antwerp,Koningin Astridlaan 37 004,Antwerp
776,Geel,antwerp,Oude-Brugweg 18,Liege
777,Hulshout,antwerp,J. Verlooyplein 34,Leuven
778,Mortsel,antwerp,Antwerpsestraat 60,Antwerp
779,Turnhout,antwerp,Herentalsstraat 8 3,Antwerp
780,Kontich,antwerp,Leiaard 25 202,Antwerp
781,Putte,antwerp,Peulisbaan 114,Leuven
782,Antwerp,antwerp,Kommekensstraat 20,Antwerp
783,Edegem,antwerp,Laureysstraat 2 002,Antwerp
784,Antwerp,antwerp,Van der Sweepstraat 5 202,Antwerp
785,Oud-Turnhout,antwerp,Dijkzijde 20,Antwerp
786,Sint-Amands,antwerp,Molendreef 5,Antwerp
787,Mechelen,antwerp,Lekkernijstraatje 10,Brussels
788,Hoboken,antwerp,Hollebeekstraat 169 13,Antwerp
789,Zoersel,antwerp,Zandstraat 58 4,Antwerp
790,Turnhout,antwerp,Steenweg op Mol 39 1,Antwerp
791,Berlaar,antwerp,Legrellestraat 9 A2.4,Antwerp
792,Borgerhout,antwerp,Wilrijkstraat 26 2.2,Antwerp
793,Kontich,antwerp,Leiaard 29 201,Antwerp
794,Borgerhout,antwerp,Stenenbrug 101 501,Antwerp
795,Mortsel,antwerp,Krijgsbaan 196,Antwerp
796,Herentals,antwerp,Bovenrij 27 C,Antwerp
797,Wilrijk,antwerp,Chrysantenstraat 136,Antwerp
798,Merksem,antwerp,Annuntiatenstraat 22,Antwerp
799,Deurne,antwerp,Herentalsebaan 43 C2.1,Antwerp
800,Deurne,antwerp,Ergo-de Waellaan 3 2V,Antwerp
801,Borsbeek,antwerp,Frans Beirenslaan 204 2VR,Antwerp
802,Deurne,antwerp,Schotensesteenweg 399 201,Antwerp
803,Turnhout,antwerp,Warandestraat 5/12,Antwerp
804,Deurne,antwerp,Jan van Parijsstraat 3 301,Antwerp
805,Deurne,antwerp,Van Dornestraat 200 102,Antwerp
806,Vosselaar,antwerp,Dennendreef,Antwerp
807,Deurne,antwerp,Lakborslei 145 1,Antwerp
808,Vosselaar,antwerp,Hofeinde 161,Antwerp
809,Mechelen,antwerp,Elektriciteitstraat 35 802,Antwerp
810,Merksem,antwerp,Kwadeveldenplein 2 402,Antwerp
811,Borsbeek,antwerp,Schanslaan 51 2006,Antwerp
812,Wommelgem,antwerp,Dasstraat 36 1 Links,Antwerp
813,Deurne,antwerp,Wouter Haecklaan 1A 802,Antwerp
814,Borsbeek,antwerp,Schanslaan 51 2002,Antwerp
815,Vosselaar,antwerp,Dennendreef,Antwerp
816,Wilrijk,antwerp,Heistraat 69 101,Antwerp
817,Laakdal,antwerp,Meerlaarstraat 202,Leuven
818,Deurne,antwerp,Ergo-de Waellaan 4 301,Antwerp
819,Deurne,antwerp,Bisschoppenhoflaan 449 11,Antwerp
820,Sint-Katelijne-Waver,antwerp,IJzerenveld 164A,Antwerp
821,Veerle,antwerp,Hulstsestraat 117,Leuven
822,Sint-Amands,antwerp,Romain Steppestraat 83 1,Antwerp
823,Breendonk,antwerp,Groenstraat 43,Antwerp
824,Laakdal,antwerp,Broekstraat 11,Leuven
825,Lille,antwerp,Poederleese Weg 88 15,Antwerp
826,Antwerp,antwerp,Frederik van Eedenplein 5 301,Antwerp
827,Mol,antwerp,Molenstraat 11,Leuven
828,Mechelen,antwerp,Elektriciteitstraat 27 002,Antwerp
829,Hoboken,antwerp,Oudstrijderslaan 47 V3L,Antwerp
830,Mechelen,antwerp,Abeelstraat 96,Brussels
831,Willebroek,antwerp,Vaartstraat 30,Antwerp
832,Veerle,antwerp,Lakstraat 71,Leuven
833,Antwerp,antwerp,Mechelsesteenweg 107 401,Antwerp
834,Lier,antwerp,Elzenlaan 15,Antwerp
835,Westerlo,antwerp,Haart 12,Leuven
836,Lier,antwerp,Ringenhofweg 91 14,Antwerp
837,Westerlo,antwerp,Kerkstraat 5,Leuven
838,Sint-Amands,antwerp,Romain Steppestraat 83 1,Antwerp
839,Booischot,antwerp,Ter Laken 2 1,Leuven
840,Zwijndrecht,antwerp,Lindenstraat 72,Antwerp
841,Kapellen,antwerp,Akkerstraat 42,Antwerp
842,Westerlo,antwerp,Stippelberg 36,Leuven
843,Wilrijk,antwerp,Mastplein 63,Antwerp
844,Berchem,antwerp,Marie-Josélaan 73,Antwerp
845,Meerhout,antwerp,Kiezel 7,Leuven
846,Booischot,antwerp,Kleine steenweg 145,Leuven
847,Onze-Lieve-Vrouw-Waver,antwerp,Dijk 38 D023,Antwerp
848,Nijlen,antwerp,Doelstraat 3,Antwerp
849,Balen,antwerp,Molenstraat 121,Leuven
850,Booischot,antwerp,Ter Laken 2 3,Leuven
851,Westmeerbeek,antwerp,Moerdijk 5,Leuven
852,Grobbendonk,antwerp,Pater Voordeckersstraat 4,Antwerp
853,Westerlo,antwerp,Meidoornstraat 24,Leuven
854,Deurne,antwerp,Tweemontstraat 109,Antwerp
855,Antwerp,antwerp,Verbondstraat 108 5,Antwerp
856,Beerzel,antwerp,Vinkstraat 6,Leuven
857,Meerhout,antwerp,Lindestraat 51,Leuven
858,Antwerp,antwerp,Berchemlei 85 101,Antwerp
859,Schelle,antwerp,Tolhuisstraat 125,Antwerp
860,Willebroek,antwerp,August Van Landeghemstraat 58,Antwerp
861,Boom,antwerp,Nielsestraat 111 C202,Antwerp
862,Antwerp,antwerp,Cyriel Buyssestraat 22 1,Antwerp
863,Balen,antwerp,Soef 83 4,Leuven
864,Hulshout,antwerp,Langestraat 10 1/1,Leuven
865,Antwerp,antwerp,Oude Koornmarkt 49 3,Antwerp
866,Wilrijk,antwerp,Paviljoenlaan 3 302,Antwerp
867,Antwerp,antwerp,Charles de Costerlaan 8,Antwerp
868,Borgerhout,antwerp,Buurtspoorweglei 16 802,Antwerp
869,Ekeren,antwerp,Statiestraat 24 101,Antwerp
870,Merksem,antwerp,Nieuwdreef 117 V5,Antwerp
871,Antwerp,antwerp,Oranjestraat 106 001,Antwerp
872,Meerhout,antwerp,Olmsebaan 188,Leuven
873,Berchem,antwerp,De Roest d'Alkemadelaan 15 V5- bus 24,Antwerp
874,Brasschaat,antwerp,De Borrekenslei 50 V1R,Antwerp
875,Antwerp,antwerp,Bisschopstraat 23 302,Antwerp
876,Lier,antwerp,Maasfortbaan 201 4,Antwerp
877,Deurne,antwerp,Wim Saerensplein 21/23 101,Antwerp
878,Lier,antwerp,Dageraadsstraat 20 2,Antwerp
879,Herentals,antwerp,Augustijnenlaan 93 304,Antwerp
880,Lier,antwerp,Komeetstraat 7 3,Antwerp
881,Laakdal,antwerp,Nieuwstraat 76,Leuven
882,Malle,antwerp,Zandstraat 1 3,Antwerp
883,Deurne,antwerp,Lundenstraat 2 3VL,Antwerp
884,Bonheiden,antwerp,Nieuwstraat 10 0.5,Leuven
885,Itegem,antwerp,Bevelsesteenweg 42,Antwerp
886,Deurne,antwerp,Tweemontstraat 296,Antwerp
887,Hemiksem,antwerp,Jan Sanderslaan 128,Antwerp
888,Wommelgem,antwerp,Dasstraat 36 2R,Antwerp
889,Balen,antwerp,Oude Molsebaan 34,Leuven
890,Antwerp,antwerp,Vleminckveld 54,Antwerp
891,Meerhout,antwerp,Bevrijdingslaan 178 2,Leuven
892,Antwerp,antwerp,Ellermanstraat 61 2010,Antwerp
893,Wommelgem,antwerp,Dasstraat 36 2L,Antwerp
894,Antwerp,antwerp,Prins Albertlei 3,Antwerp
895,Grobbendonk,antwerp,Bouwelse Steenweg 55 B0.2,Antwerp
896,Antwerp,antwerp,Parochiaanstraat 14 001,Antwerp
897,Varendonk,antwerp,Vorstse Baan 70,Leuven
898,Grobbendonk,antwerp,Bouwelse Steenweg 55 B2.9,Antwerp
899,Beerse,antwerp,Engstraat 20,Antwerp
900,Berchem,antwerp,Vosstraat 330,Antwerp
901,Deurne,antwerp,Karel van Overmeirelaan 30 7,Antwerp
902,Deurne,antwerp,Ergo-de Waellaan 5 2,Antwerp
903,Herentals,antwerp,Gareelmakersstraat 37 A,Antwerp
