,city,province,address,nearest_city
4554,Mazenzele,vlaams-brabant,Kruiskensveld 47,Brussels
4555,Leuven,vlaams-brabant,Kaboutermansstraat 75,Leuven
4556,Hofstade,vlaams-brabant,Rolfsstraat 1,Leuven
4557,Galmaarden,vlaams-brabant,,Brussels
4558,Woluwe-saint-Etienne,vlaams-brabant,Woluwedal 24-30 E004,Brussels
4559,Tremelo,vlaams-brabant,Baalsebaan 186,Leuven
4560,Overijse,vlaams-brabant,Venusberg 12,Leuven
4561,Overijse,vlaams-brabant,Kouterstraat 90,Leuven
4562,Perk,vlaams-brabant,Wielewaalsnest 5,Brussels
4563,Lennik,vlaams-brabant,,Brussels
4564,Meldert,vlaams-brabant,Paardskerkhofstraat 10,Leuven
4565,Sint-Pieters-Leeuw,vlaams-brabant,Van der Dilftlaan 25,Brussels
4566,Sint-Pieters-Leeuw,vlaams-brabant,Europalaan 20,Brussels
4567,Kampenhout,vlaams-brabant,,Leuven
4568,Kampenhout,vlaams-brabant,Tiendeschuurstraat 56,Leuven
4569,Keerbergen,vlaams-brabant,Haachtsebaan 132,Leuven
4570,Opwijk,vlaams-brabant,Steenweg op Vilvoorde 234,Brussels
4571,Meldert,vlaams-brabant,Paardskerkhofstraat 12,Leuven
4572,Vilvoorde,vlaams-brabant,,Brussels
4573,Dworp,vlaams-brabant,Wortelenberg 48,Brussels
4574,Opwijk,vlaams-brabant,Nieuwstraat 82,Brussels
4575,Itterbeek,vlaams-brabant,Nieuwlaan 51,Brussels
4576,Sint-Genesius-Rode,vlaams-brabant,Rue au Bois 164,Brussels
4577,Zaventem,vlaams-brabant,Bosrankstraat 13,Brussels
4578,Hoeilaart,vlaams-brabant,Engelselaan 11 a,Brussels
4579,Boortmeerbeek,vlaams-brabant,Audenhovenlaan 45,Leuven
4580,Bertem,vlaams-brabant,Bosstraat 12,Leuven
4581,Heverlee,vlaams-brabant,Naamsesteenweg 285 0001,Leuven
4582,Wemmel,vlaams-brabant,J.DESCHUYFFELEERDREEF 49,Brussels
4583,Dilbeek,vlaams-brabant,Liv. Walravenslaan 14,Brussels
4584,Begijnendijk,vlaams-brabant,Liersesteenweg 258 A,Leuven
4585,Begijnendijk,vlaams-brabant,Liersesteenweg 258,Leuven
4586,Rotselaar,vlaams-brabant,Stationsstraat 224,Leuven
4587,Neerijse,vlaams-brabant,Kapelweg 2,Leuven
4588,Sint-Katherina-Lombeek,vlaams-brabant,Bosstraat 79,Brussels
4589,Leuven,vlaams-brabant,Tiensesteenweg 186,Leuven
4590,Zaventem,vlaams-brabant,Keibergstraat 65,Brussels
4591,Boortmeerbeek,vlaams-brabant,Provinciesteenweg 56,Leuven
4592,Keerbergen,vlaams-brabant,Tremelobaan 110,Leuven
4593,Aarschot,vlaams-brabant,Mottestraat 85,Leuven
4594,Tielt-Winge,vlaams-brabant,Heuvelstraat 44B,Leuven
4595,Affligem,vlaams-brabant,Ternatsestraat 161,Brussels
4596,Perk,vlaams-brabant,Vilvoordsesteenweg 118,Brussels
4597,Keerbergen,vlaams-brabant,Oude Putsebaan 40,Leuven
4598,Wolvertem,vlaams-brabant,KOUTERBAAN 12,Brussels
4599,Galmaarden,vlaams-brabant,Hernestraat 77,Brussels
4600,Keerbergen,vlaams-brabant,,Leuven
4601,Leuven,vlaams-brabant,Riddersstraat 237,Leuven
4602,Sint-Pieters-Leeuw,vlaams-brabant,Olmenlaan 1,Brussels
4603,Keerbergen,vlaams-brabant,,Leuven
4604,Rotselaar,vlaams-brabant,Molenstraat 13,Leuven
4605,Elewijt,vlaams-brabant,Dennenstraat 20,Brussels
4606,Kraainem,vlaams-brabant,Rue longue 115,Brussels
4607,Tervuren,vlaams-brabant,Moorselstraat 295,Leuven
4608,Leuven,vlaams-brabant,Blijde Inkomststraat 71,Leuven
4609,Wemmel,vlaams-brabant,Romeinse Steenweg 904,Brussels
4610,Tervuren,vlaams-brabant,Robert Schuitenlaan 41,Leuven
4611,Lot,vlaams-brabant,,Brussels
4612,Zemst,vlaams-brabant,Grimbergsesteenweg 176,Brussels
4613,Dilbeek,vlaams-brabant,,Brussels
4614,Affligem,vlaams-brabant,Broekstraat 50,Brussels
4615,Holsbeek,vlaams-brabant,Bergestraat 56,Leuven
4616,Lubbeek,vlaams-brabant,Diestsesteenweg 36,Leuven
4617,Dilbeek,vlaams-brabant,,Brussels
4618,Halle,vlaams-brabant,Nijvelsesteenweg 161,Brussels
4619,Boortmeerbeek,vlaams-brabant,Korenweg 9,Leuven
4620,Steenokkerzeel,vlaams-brabant,De Ribaucourtdreef 4,Leuven
4621,Dilbeek,vlaams-brabant,,Brussels
4622,Wezembeek-Oppem,vlaams-brabant,Clos des Iris 12,Brussels
4623,Dilbeek,vlaams-brabant,,Brussels
4624,Kortenberg,vlaams-brabant,Leuvensesteenweg 299,Leuven
4625,Machelen,vlaams-brabant,Petrus Schroonsstraat 69c,Brussels
4626,Tremelo,vlaams-brabant,Astridstraat 51,Leuven
4627,Wemmel,vlaams-brabant,Rue Jan Bruyndonckxstraat 154,Brussels
4628,Kraainem,vlaams-brabant,Avenue Baron Albert d'Huart 255,Brussels
4629,Herfelingen,vlaams-brabant,Leenstraat 32 A,Brussels
4630,Wemmel,vlaams-brabant,Fr. Robbrechtsstraat 37,Brussels
4631,Overijse,vlaams-brabant,Terhulpensesteenweg 396,Brussels
4632,Sint-Pieters-Leeuw,vlaams-brabant,Schamelbeekstraat 2A,Brussels
4633,Machelen,vlaams-brabant,Kwekerijstraat 15,Brussels
4634,Sterrebeek,vlaams-brabant,Windmolenlaan 42,Brussels
4635,Keerbergen,vlaams-brabant,Vijfstraten 54,Leuven
4636,Kampenhout,vlaams-brabant,Binnenhof 3,Leuven
4637,Veltem-Beisem,vlaams-brabant,Overstraat 30,Leuven
4638,Kampenhout,vlaams-brabant,Peperstraat 16,Leuven
4639,Dilbeek,vlaams-brabant,,Brussels
4640,Dilbeek,vlaams-brabant,Hoogveld 18,Brussels
4641,Opwijk,vlaams-brabant,Oude Brugstraat,Brussels
4642,Dilbeek,vlaams-brabant,,Brussels
4643,Zaventem,vlaams-brabant,VELDKERSSTRAAT 9,Brussels
4644,Woluwe-saint-Etienne,vlaams-brabant,Woluwedal 24-30 C104,Brussels
4645,Begijnendijk,vlaams-brabant,Plankenbrug 25,Leuven
4646,Groot-Bijgaarden,vlaams-brabant,Petrus Bayensstraat 79,Brussels
4647,Merchtem,vlaams-brabant,,Brussels
4648,Tervuren,vlaams-brabant,Tervuursesteenweg 43,Leuven
4649,Wezembeek-Oppem,vlaams-brabant,,Brussels
4650,Wezembeek-Oppem,vlaams-brabant,VOSBERG 50,Brussels
4651,Opwijk,vlaams-brabant,Broekstraat,Brussels
4652,Overijse,vlaams-brabant,Champelsstraat 18,Leuven
4653,Heverlee,vlaams-brabant,Berthe Gottignystraat 2 0202,Leuven
4654,Sint-Genesius-Rode,vlaams-brabant,,Brussels
4655,Gooik,vlaams-brabant,Kervijnstraat 39,Brussels
4656,Kobbegem,vlaams-brabant,Willem De Ganckstraat 6,Brussels
4657,Haasrode,vlaams-brabant,Blandenstraat 135,Leuven
4658,Wezembeek-Oppem,vlaams-brabant,,Brussels
4659,Wezembeek-Oppem,vlaams-brabant,Avenue Léopold III 24,Brussels
4660,Tielt-Winge,vlaams-brabant,Stokskesstraat 28,Leuven
4661,Diest,vlaams-brabant,Kleinbergstraat 39,Leuven
4662,Kraainem,vlaams-brabant,Avenue des Sorbiers 21,Brussels
4663,Sint-Genesius-Rode,vlaams-brabant,Avenue des Violettes 3,Brussels
4664,Bierbeek,vlaams-brabant,Weg tussen Weiden 8D,Leuven
4665,Sint-Pieters-Leeuw,vlaams-brabant,Jozef Dedobbeleerstraat 4A,Brussels
4666,Bierbeek,vlaams-brabant,Weg tussen Weiden 8C,Leuven
4667,Wezembeek-Oppem,vlaams-brabant,Rue Ferdinand Kinnen 28,Brussels
4668,Affligem,vlaams-brabant,Geukenshage 12,Brussels
4669,Overijse,vlaams-brabant,,Brussels
4670,Oud-Heverlee,vlaams-brabant,Blandenstraat 135,Leuven
4671,Wezembeek-Oppem,vlaams-brabant,Pierre Marchandstraat 49,Brussels
4672,Oud-Heverlee,vlaams-brabant,Blandenstraat 135,Leuven
4673,Wezembeek-Oppem,vlaams-brabant,Avenue des pavots 11,Brussels
4674,Opwijk,vlaams-brabant,Nanovestraat 73,Brussels
4675,Hoeilaart,vlaams-brabant,Koedaalstraat 23 a,Brussels
4676,Diest,vlaams-brabant,Kleinbergstraat 41,Leuven
4677,Hoeilaart,vlaams-brabant,,Brussels
4678,Haasrode,vlaams-brabant,Blandenstraat 135,Leuven
4679,Beersel,vlaams-brabant,,Brussels
4680,Dilbeek,vlaams-brabant,Doornstraat 6,Brussels
4681,Opwijk,vlaams-brabant,Schoolstraat 34,Brussels
4682,Sint-Agatha-Rode,vlaams-brabant,Leuvensebaan 304,Leuven
4683,Roosdaal,vlaams-brabant,,Brussels
4684,Vilvoorde,vlaams-brabant,Steenkaai 8,Brussels
4685,Tervuren,vlaams-brabant,,Brussels
4686,Wezembeek-Oppem,vlaams-brabant,Chaussée de Malines 91,Brussels
4687,Tienen,vlaams-brabant,Wolmarkt 19,Leuven
4688,Keerbergen,vlaams-brabant,Kastanjeweg 3,Leuven
4689,Grimbergen,vlaams-brabant,,Brussels
4690,Overijse,vlaams-brabant,Terdekdelleweg,Leuven
4691,Overijse,vlaams-brabant,Terdekdelleweg,Leuven
4692,Wolvertem,vlaams-brabant,,Brussels
4693,Herent,vlaams-brabant,Acacialaan 28,Leuven
4694,Steenokkerzeel,vlaams-brabant,Haachtsesteenweg 9,Leuven
4695,Merchtem,vlaams-brabant,Breestraeten 152,Brussels
4696,Kraainem,vlaams-brabant,Baron Albert d'Huartlaan 268,Brussels
4697,Kraainem,vlaams-brabant,Avenue des Tarins 9,Brussels
4698,Dilbeek,vlaams-brabant,,Brussels
4699,Tervuren,vlaams-brabant,Spechtenlaan 5,Leuven
4700,Lubbeek,vlaams-brabant,Herendaal 21,Leuven
4701,Gooik,vlaams-brabant,Turkeyestraat 15A,Brussels
4702,Heverlee,vlaams-brabant,Alfred Delaunoislaan 16 0201,Leuven
4703,Heverlee,vlaams-brabant,Alfred Delaunoislaan 16 0101,Leuven
4704,Sterrebeek,vlaams-brabant,Mechelsesteenweg 285 11,Brussels
4705,Heverlee,vlaams-brabant,Alfred Delaunoislaan 16 0001,Leuven
4706,Boortmeerbeek,vlaams-brabant,Molenheidebaan 73,Leuven
4707,Dilbeek,vlaams-brabant,,Brussels
4708,Loonbeek,vlaams-brabant,Sint-Jansbergsteenweg 16,Leuven
4709,Baal,vlaams-brabant,Galgenbergstraat 5,Leuven
4710,Herne,vlaams-brabant,,Brussels
4711,Heverlee,vlaams-brabant,Alfred Delaunoislaan 16 0301,Leuven
4712,Dworp,vlaams-brabant,Hoogkouter 29,Brussels
4713,Nossegem,vlaams-brabant,Erpsestraat 83,Brussels
4714,Vilvoorde,vlaams-brabant,Breemputstraat 3,Brussels
4715,Dilbeek,vlaams-brabant,,Brussels
4716,Beersel,vlaams-brabant,Rastelbos 37,Brussels
4717,Asse,vlaams-brabant,Kruiskouter 21,Brussels
4718,Affligem,vlaams-brabant,Blakmeers 48,Brussels
4719,Overijse,vlaams-brabant,,Brussels
4720,Bever,vlaams-brabant,,Brussels
4721,Asse,vlaams-brabant,Kruiskouter 29,Brussels
4722,Vlezenbeek,vlaams-brabant,,Brussels
4723,Haacht,vlaams-brabant,Stationsstraat 212,Leuven
4724,Vilvoorde,vlaams-brabant,Hendrik Consciencestraat 55,Brussels
4725,Drieslinter,vlaams-brabant,Sint-Truidensesteenweg 221,Leuven
4726,Sint-Genesius-Rode,vlaams-brabant,Avenue du Prieuré 2,Brussels
4727,Asse,vlaams-brabant,,Brussels
4728,Herne,vlaams-brabant,,Brussels
4729,Everberg,vlaams-brabant,Tortelduivenstraat 7,Leuven
4730,Asse,vlaams-brabant,,Brussels
4731,Zaventem,vlaams-brabant,Erpsestraat 83,Brussels
4732,Sint-Pieters-Leeuw,vlaams-brabant,,Brussels
4733,Heverlee,vlaams-brabant,Burgemeester Stanislas De Rijcklaan 44,Leuven
4734,Sint-Genesius-Rode,vlaams-brabant,Avenue des Hortensias 9 A,Brussels
4735,Leuven,vlaams-brabant,Maria-Theresiastraat 57 0301,Leuven
4736,Sint-Pieters-Leeuw,vlaams-brabant,,Brussels
4737,Sint-Pieters-Leeuw,vlaams-brabant,,Brussels
4738,Leuven,vlaams-brabant,Mechelsevest 36 001,Leuven
4739,Dilbeek,vlaams-brabant,,Brussels
4740,Sint-Pieters-Leeuw,vlaams-brabant,,Brussels
4741,Wolvertem,vlaams-brabant,,Brussels
4742,Hoeilaart,vlaams-brabant,Kroonlaan 8,Brussels
4743,Wolvertem,vlaams-brabant,,Brussels
4744,Loonbeek,vlaams-brabant,,Leuven
4745,Merchtem,vlaams-brabant,Mieregemstraat 104,Brussels
4746,Wemmel,vlaams-brabant,Dokter H. Folletlaan 173,Brussels
4747,Huizingen,vlaams-brabant,L. Devillersstraat 79,Brussels
4748,Meise,vlaams-brabant,Baptist de Donderstraat,Brussels
4749,Herfelingen,vlaams-brabant,,Brussels
4750,Sint-Genesius-Rode,vlaams-brabant,,Brussels
4751,Merchtem,vlaams-brabant,Mieregemstraat 104,Brussels
4752,Haacht,vlaams-brabant,Kwaadbunder 8,Leuven
4753,Oud-Heverlee,vlaams-brabant,Ophemstraat 46,Leuven
4754,Nederokkerzeel,vlaams-brabant,Binnenveldstraat 11A,Leuven
4755,Kessel-Lo,vlaams-brabant,Diestsesteenweg 511,Leuven
4756,Meise,vlaams-brabant,,Brussels
4757,Sterrebeek,vlaams-brabant,,Brussels
4758,Londerzeel,vlaams-brabant,Zwaluwstraat 88,Brussels
4759,Wemmel,vlaams-brabant,RUE FRANS ROBBRECHTSSTRAAT 26,Brussels
4760,Leefdaal,vlaams-brabant,Th. Wautersstraat 40,Leuven
4761,Steenokkerzeel,vlaams-brabant,Aarschotstraat 7,Brussels
4762,Tervuren,vlaams-brabant,Vossemberg 31,Leuven
4763,Asse,vlaams-brabant,Kespier 38B,Brussels
4764,Eppegem,vlaams-brabant,Brusselsesteenweg 450,Brussels
4765,Wemmel,vlaams-brabant,Erasmuslaan 6,Brussels
4766,Haacht,vlaams-brabant,Kwaadbunder 8,Leuven
4767,Opwijk,vlaams-brabant,Steenweg op Vilvoorde 434,Brussels
4768,Kampenhout,vlaams-brabant,Bukenstraat 133,Leuven
4769,Asse,vlaams-brabant,Stationsstraat 79 A1.7,Brussels
4770,Affligem,vlaams-brabant,,Brussels
4771,Sint-Pieters-Leeuw,vlaams-brabant,Nederstraat 44,Brussels
4772,Aarschot,vlaams-brabant,Hogeweg,Leuven
4773,Linkebeek,vlaams-brabant,Grote Baan 22,Brussels
4774,Langdorp,vlaams-brabant,Vleminkstraat 100,Leuven
4775,Averbode,vlaams-brabant,Grensstraat 58,Leuven
4776,Tervuren,vlaams-brabant,de Robianostraat 30 en 30a,Antwerp
4777,Sterrebeek,vlaams-brabant,Jachtveld 10,Brussels
4778,Sint-Genesius-Rode,vlaams-brabant,,Brussels
4779,Tremelo,vlaams-brabant,Barbarastraat 11,Leuven
4780,Baal,vlaams-brabant,Busschotstraat 89,Leuven
4781,Merchtem,vlaams-brabant,,Brussels
4782,Keerbergen,vlaams-brabant,Oude Putsebaan 30,Leuven
4783,Pepingen,vlaams-brabant,Vroembos 30,Brussels
4784,Linkebeek,vlaams-brabant,,Brussels
4785,Asse,vlaams-brabant,,Brussels
4786,Tervuren,vlaams-brabant,Moorselstraat 123,Leuven
4787,Zemst,vlaams-brabant,Waterken 1,Brussels
4788,Sterrebeek,vlaams-brabant,Pluvierlaan 8,Brussels
4789,Bierbeek,vlaams-brabant,Dageraadlaan 5,Leuven
4790,Merchtem,vlaams-brabant,Kattestraat 42 1001,Brussels
4791,Asse,vlaams-brabant,Voorstehoeve 67,Brussels
4792,Kraainem,vlaams-brabant,Avenue du Bois Soleil 71,Brussels
4793,Meise,vlaams-brabant,Breemweg 6,Brussels
4794,Tervuren,vlaams-brabant,Sint-Pauluslaan 7,Leuven
4795,Beersel,vlaams-brabant,Den Draaier 24,Brussels
4796,Steenokkerzeel,vlaams-brabant,Steenwagenstraat 96,Brussels
4797,Keerbergen,vlaams-brabant,Vijfstraten 2,Leuven
4798,Meise,vlaams-brabant,Temsesteenweg 36,Brussels
4799,Overijse,vlaams-brabant,Beierslaan 9,Brussels
4800,Vilvoorde,vlaams-brabant,Schaarbeeklei 176,Brussels
4801,Wemmel,vlaams-brabant,Ruiterweg 71,Brussels
4802,Sterrebeek,vlaams-brabant,Steenput 1,Brussels
4803,Kraainem,vlaams-brabant,Avenue Reine Astrid 229,Brussels
4804,Sint-Genesius-Rode,vlaams-brabant,Rue Driesbos 53,Brussels
4805,Sterrebeek,vlaams-brabant,Du Roy de Blicquylaan 11,Brussels
4806,Asse,vlaams-brabant,Kapellestraat 51,Brussels
4807,Alsemberg,vlaams-brabant,Groenlaan 25,Brussels
4808,Steenokkerzeel,vlaams-brabant,De Kerchove d'Exaerdestraat 2,Leuven
4809,Tervuren,vlaams-brabant,Duisburgsesteenweg 111A,Brussels
4810,Wezembeek-Oppem,vlaams-brabant,Madeliefjeslaan 9,Brussels
4811,Lubbeek,vlaams-brabant,Heide 26,Leuven
4812,Zemst,vlaams-brabant,Brusselsesteenweg 86,Brussels
4813,Overijse,vlaams-brabant,Krabbenberg 8,Brussels
4814,Overijse,vlaams-brabant,Teniersdreef 33,Brussels
4815,Baal,vlaams-brabant,Felix Aertgeertsstraat 15,Leuven
4816,Lubbeek,vlaams-brabant,Gellenberg 53,Leuven
4817,Sint-Genesius-Rode,vlaams-brabant,,Brussels
4818,Boutersem,vlaams-brabant,Bosduifweg 12 links,Leuven
4819,Overijse,vlaams-brabant,Kroendaalplein 5,Brussels
4820,Wezembeek-Oppem,vlaams-brabant,Avenue des Fougères 33,Brussels
4821,Weerde,vlaams-brabant,Hertevoetweg 14,Brussels
4822,Kraainem,vlaams-brabant,Avenue des Faisans 16,Brussels
4823,Sint-Genesius-Rode,vlaams-brabant,Avenue de l'Emeraude 9,Brussels
4824,Overijse,vlaams-brabant,,Brussels
4825,Meise,vlaams-brabant,d'Espinosalaan 9,Brussels
4826,Merchtem,vlaams-brabant,Vollickstraat 7,Brussels
4827,Keerbergen,vlaams-brabant,Domien Liekenslaan 23,Leuven
4828,Keerbergen,vlaams-brabant,Torteldreef 27a,Leuven
4829,Tielt-Winge,vlaams-brabant,Motbroekstraat 101,Leuven
4830,Boutersem,vlaams-brabant,Bosduifweg 12 rechts,Leuven
4831,Sint-Pieters-Leeuw,vlaams-brabant,Bellestraat 1,Brussels
4832,Ottenburg,vlaams-brabant,Hoevestraat 12,Leuven
4833,Huldenberg,vlaams-brabant,Speylaert 11 A,Leuven
4834,Meise,vlaams-brabant,Brusselsesteenweg 31 2.1,Brussels
4835,Sint-Genesius-Rode,vlaams-brabant,Zoniënwoudlaan 282 D,Brussels
4836,Aarschot,vlaams-brabant,. .,Leuven
4837,Huldenberg,vlaams-brabant,Lindenhoflaan 1 10,Leuven
4838,Kraainem,vlaams-brabant,Avenue des Perdrix 20,Brussels
4839,Tervuren,vlaams-brabant,Kwikstaartlaan 19,Leuven
4840,Beersel,vlaams-brabant,,Brussels
4841,Heverlee,vlaams-brabant,Waversebaan 304,Leuven
4842,Beersel,vlaams-brabant,Avenue de l'Emeraude 9,Brussels
4843,Keerbergen,vlaams-brabant,Oude Boomstraat 3,Leuven
4844,Sint-Genesius-Rode,vlaams-brabant,,Brussels
4845,Duisburg,vlaams-brabant,Veeweidestraat 142,Leuven
4846,Keerbergen,vlaams-brabant,Oude Boomstraat 4,Leuven
4847,Sint-Genesius-Rode,vlaams-brabant,Avenue de l'Aurore 4,Brussels
4848,Molenstede,vlaams-brabant,Turnhoutsebaan 95,Leuven
4849,Tervuren,vlaams-brabant,Tervuursesteenweg 145,Leuven
4850,Sint-Genesius-Rode,vlaams-brabant,,Brussels
4851,Erps-Kwerps,vlaams-brabant,Vissegatstraat 52,Leuven
4852,Asse,vlaams-brabant,Heilsborre 28,Brussels
4853,Everberg,vlaams-brabant,Tervuursesteenweg 145,Leuven
4854,Zemst,vlaams-brabant,Hoogstraat 242,Brussels
4855,Tervuren,vlaams-brabant,Sint-Pauluslaan 85,Leuven
4856,Dilbeek,vlaams-brabant,Marie-Henriettelaan 8,Brussels
4857,Herfelingen,vlaams-brabant,Hondsbergstraat 21,Brussels
4858,Sint-Genesius-Rode,vlaams-brabant,Rue Gabrielle 16,Brussels
4859,Haacht,vlaams-brabant,Vijfhoekweg 17,Leuven
4860,Wezembeek-Oppem,vlaams-brabant,Rue Frans Landrain 19 6,Brussels
4861,Sint-Genesius-Rode,vlaams-brabant,Hallesesteenweg 188 A,Brussels
4862,Grimbergen,vlaams-brabant,,Brussels
4863,Sint-Pieters-Leeuw,vlaams-brabant,Rattendaal 4,Brussels
4864,Sint-Genesius-Rode,vlaams-brabant,,Brussels
4865,Wemmel,vlaams-brabant,,Brussels
4866,Tervuren,vlaams-brabant,Achterstraat 3,Leuven
4867,Hoeilaart,vlaams-brabant,Groenendaalsesteenweg 97 a,Brussels
4868,Sint-Pieters-Leeuw,vlaams-brabant,Halleweg 1A,Brussels
4869,Asse,vlaams-brabant,Langestraat 32,Brussels
4870,Sint-Genesius-Rode,vlaams-brabant,,Brussels
4871,Tervuren,vlaams-brabant,Eekhoornlaan 13,Brussels
4872,Woluwe-saint-Etienne,vlaams-brabant,Woluwedal 24-30 F301,Brussels
4873,Sterrebeek,vlaams-brabant,Armendijlaan 49,Brussels
4874,Huldenberg,vlaams-brabant,Kausdelle 54,Leuven
4875,Itterbeek,vlaams-brabant,Plankenstraat 36g,Brussels
4876,Kraainem,vlaams-brabant,Chaussée de Malines 383,Brussels
4877,Schepdaal,vlaams-brabant,Bosweg 6,Brussels
4878,Overijse,vlaams-brabant,Vliertjeslaan 1,Brussels
4879,Keerbergen,vlaams-brabant,Wielewaalweg 6,Leuven
4880,Dilbeek,vlaams-brabant,Bosweg 6,Brussels
4881,Affligem,vlaams-brabant,Driesstraat 122,Brussels
4882,Heverlee,vlaams-brabant,Naamsesteenweg 228,Leuven
4883,Roosdaal,vlaams-brabant,Ramerstraat 36,Brussels
4884,Sint-Pieters-Leeuw,vlaams-brabant,Victor Maloustraat 40,Brussels
4885,Kessel-Lo,vlaams-brabant,Zavelstraat 16,Leuven
4886,Keerbergen,vlaams-brabant,,Leuven
4887,Loonbeek,vlaams-brabant,,Leuven
4888,Zemst,vlaams-brabant,Spiltstraat 55,Brussels
4889,Hoeilaart,vlaams-brabant,Weemstraat 14,Brussels
4890,Huldenberg,vlaams-brabant,Kouterstraat 39,Leuven
4891,Loonbeek,vlaams-brabant,Sint-Jansbergsteenweg 16a,Leuven
4892,Groot-Bijgaarden,vlaams-brabant,,Brussels
4893,Woluwe-saint-Etienne,vlaams-brabant,,Brussels
4894,Wemmel,vlaams-brabant,Dorekensveld 16,Brussels
4895,Wezembeek-Oppem,vlaams-brabant,Avenue Brueghel 4,Brussels
4896,Itterbeek,vlaams-brabant,Lossebaan 50,Brussels
4897,Zemst,vlaams-brabant,Gulderij 7,Brussels
4898,Tervuren,vlaams-brabant,Vinkenlaan 25,Leuven
4899,Machelen,vlaams-brabant,G.Ferréstraat 26,Brussels
4900,Overijse,vlaams-brabant,,Brussels
4901,Alsemberg,vlaams-brabant,Jozef Wielemansstraat 7,Brussels
4902,Asse,vlaams-brabant,baaskouter 15,Brussels
4903,Oud-Heverlee,vlaams-brabant,Maurits Noëstraat 124,Leuven
4904,Sterrebeek,vlaams-brabant,Du Roy de Blicquylaan 3A,Brussels
4905,Halle,vlaams-brabant,Louis Theunckenstraat 8,Brussels
4906,Sterrebeek,vlaams-brabant,Bosdellestraat 66,Brussels
4907,Affligem,vlaams-brabant,Blakmeers 66,Brussels
4908,Alsemberg,vlaams-brabant,Steenbos 41,Brussels
4909,Wezembeek-Oppem,vlaams-brabant,Avenue de la Forêt 24,Brussels
4910,Herent,vlaams-brabant,IJzerenberglaan 10,Leuven
4911,Sterrebeek,vlaams-brabant,Du Roy de Blicquylaan 45,Brussels
4912,Hoeilaart,vlaams-brabant,Groenendaalsesteenweg 65,Brussels
4913,Ternat,vlaams-brabant,Affligemstraat 51B,Brussels
4914,Huldenberg,vlaams-brabant,Kausdelle 28,Leuven
4915,Woluwe-saint-Etienne,vlaams-brabant,Woluwedal 24-30 D302,Brussels
4916,Linkebeek,vlaams-brabant,Woudpad 14,Brussels
4917,Opwijk,vlaams-brabant,,Brussels
4918,Merchtem,vlaams-brabant,Sleeuwagen 57,Brussels
4919,Machelen,vlaams-brabant,WOLUWELAAN 59,Brussels
4920,Keerbergen,vlaams-brabant,Acaciadreef 3,Leuven
4921,Tervuren,vlaams-brabant,Museumlaan 47 B,Brussels
4922,Sint-Genesius-Rode,vlaams-brabant,Avenue Bon Air 13,Brussels
4923,Sint-Genesius-Rode,vlaams-brabant,,Brussels
4924,Sint-Genesius-Rode,vlaams-brabant,,Brussels
4925,Tervuren,vlaams-brabant,,Brussels
4926,Overijse,vlaams-brabant,Ruhlplein 10,Brussels
4927,Kraainem,vlaams-brabant,Avenue des Châtaignes 3,Brussels
4928,Wemmel,vlaams-brabant,,Brussels
4929,Ruisbroek,vlaams-brabant,Fabriekstraat 339,Brussels
4930,Tervuren,vlaams-brabant,Stationsstraat 61,Leuven
4931,Keerbergen,vlaams-brabant,,Leuven
4932,Sint-Genesius-Rode,vlaams-brabant,,Brussels
4933,Kortenaken,vlaams-brabant,Welvaartstraat 4,Leuven
4934,Overijse,vlaams-brabant,Avenue du Lac 113,Brussels
4935,Sint-Genesius-Rode,vlaams-brabant,Avenue de l'Emeraude 17 b,Brussels
4936,Merchtem,vlaams-brabant,Wolvertemsesteenweg 184,Brussels
4937,Sint-Genesius-Rode,vlaams-brabant,Eikenbosstraat 25,Brussels
4938,Meise,vlaams-brabant,Baptist de Donderstraat,Brussels
4939,Vilvoorde,vlaams-brabant,Stationlei 68,Brussels
4940,Dilbeek,vlaams-brabant,,Brussels
4941,Tremelo,vlaams-brabant,,Leuven
4942,Asse,vlaams-brabant,Kezeweide 58,Brussels
4943,Sint-Genesius-Rode,vlaams-brabant,,Brussels
4944,Sint-Genesius-Rode,vlaams-brabant,,Brussels
4945,Grimbergen,vlaams-brabant,Roostbaan 20,Brussels
4946,Sint-Genesius-Rode,vlaams-brabant,,Brussels
4947,Tervuren,vlaams-brabant,,Brussels
4948,Wezembeek-Oppem,vlaams-brabant,Grensstraat 166,Brussels
4949,Grimbergen,vlaams-brabant,,Brussels
4950,Sterrebeek,vlaams-brabant,ZAVELSTRAAT 59,Brussels
4951,Kraainem,vlaams-brabant,Sint Antoniuslaan 17,Brussels
4952,Kraainem,vlaams-brabant,Jagerslaan 1,Brussels
4953,Sint-Genesius-Rode,vlaams-brabant,Maria Joannalaan 76,Brussels
4954,Tervuren,vlaams-brabant,Arboretumlaan 34,Brussels
4955,Heverlee,vlaams-brabant,Tervuursesteenweg 150,Leuven
4956,Heverlee,vlaams-brabant,Sint-Jansbergsesteenweg 415,Leuven
4957,Herfelingen,vlaams-brabant,Boesmolenstraat 16,Brussels
4958,Linkebeek,vlaams-brabant,,Brussels
4959,Itterbeek,vlaams-brabant,Keperenbergstraat 110,Brussels
4960,Wezembeek-Oppem,vlaams-brabant,Vosberg 56,Brussels
4961,Meise,vlaams-brabant,Kapellelaan 338,Brussels
4962,Keerbergen,vlaams-brabant,Tremelobaan 131,Leuven
4963,Sint-Pieters-Leeuw,vlaams-brabant,Vogelstraat 8,Brussels
